domain,category,risk,status,reported_by,notes,added_at,added_by
oxplay.pro,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
oxyhomes.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
oyen333.live,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
oyh8giki5h.rudaltoto12.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
oyo288d.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
oystersatellite.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozabet.live,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozoane.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozy1.icu,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozy4d.icu,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozy4d.shop,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozyhebat1.icu,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
ozysystems.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p-balap.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p-u-l-s-a-nenek.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p-v-s.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p059x.c566.cc,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p0k3r88dev.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p0ker88wins.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p0ker88wins.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p0ker88wins.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p138belarus.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p138bulgaria.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p138czech.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p138estonia.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p138islandia.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p200mbagus.makeup,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p200mbagus.mom,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p200mrtp.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p200mrtplive.skin,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p2pdance.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p2q3oirejwqoilands.top,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p3ranut4ma05.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p69amp.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
p9-cpo333.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pa-medankota.online,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pa-medankota.site,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pablo-snus.art,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pablo-snus.club,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pablo-snus.store,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pablo-snus.wiki,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pabrikbubukminuman.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pachinkogame.cc,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pacific4d.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pacificcetaceans.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pacificcoastpediatrics.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pacificcrestneurology.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pacificinnkamloops.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
package.vandivinit.lu,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padang-pools.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padang-selalu.live,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padangjp.sbs,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padangtoto.nyala.in,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paddington-house.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paddleboardshub.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padi77.id,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padovapools.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padubet888.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padubet888.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
padubet8899.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafi-smknegeri2.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiambon.id,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibangkalan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibanyuwangi.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibintang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibogorsel.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibos303.vip,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibuminusantara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibutonselatan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafibutonutara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paficabangjambi.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paficabangpadang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paficabangsumatera.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidenpasar.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidesabali.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidesabumiwaras.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidesaletbaun.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidesaotan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidesarajabasa.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafidesauiasa.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafigacor.org,Slot,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafihumbanghasundutan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiindramayu.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafijakartaselatan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafijembrana.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafijeneponto.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabbondowoso.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabcianjur.info,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabcibaliung.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabjakartaselatan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabjayapura.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikablampungselatan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabmanokwari.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabmuna.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabnatuna.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabngawi.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabponorogo.pro,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabsabang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabsemarang.info,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabsemarang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabserang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabsigi.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabugarut.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatenbandung.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatenbangkalan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatenbojonegoro.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatenbondowoso.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatengresik.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatenmagetan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikabupatentuban.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikaltara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikampar.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikarangasem.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikarimun.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikarokab.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikendari.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikepulauanselayar.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikisarankota.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotagianyar.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotajayapura.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotakarangbaru.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotakupang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotamedan.id,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotamuaraenim.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotapadang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotapanyabungan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotasemarang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotasingaraja.id,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikotasurabaya.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikualabangka.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafikuantansingingi.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilabuhanbatu.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilampungtengah.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilangsa.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilannyjaya.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilautnusantara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilembata.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafilubuklinggau.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimadiunkota.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimalukutenggarabarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimalukutenggarakab.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimamujutengah.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimanggarai.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimanggaraibarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiminahasatenggara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiminahasautara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafimurungraya.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafinagekeo.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafinusatenggara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiogankomeringulu.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiogankomeringulutimur.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafioyen.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipadanglawas.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipadanglawasutara.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipadangsidempuan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiparigimoutong.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcaekkanopan.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipckabmamasa.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcmanado.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcmanokwari.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcmojokerto.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcpematangsiantarkota.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcsese.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipcsinjaibarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipemkosamarinda.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipenukalabablematangilir.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipoipet.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiprovbangkabarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafipuncakjaya.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiraja.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafirokanhilir.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafirstsettlement.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisamosir.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiselatanindo.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafiserambagianbarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisigi.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisinabangkota.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisitoli.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisukasuka.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisulawesibarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisundaraya.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafisurakarta.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafitanggerang.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafitanjungjabungbarat.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafitigaraksa.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pafitojounauna.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pagacik.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pages.digitalizacaodocumentos.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pages.printcolorcraft.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pageturnreviews.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pageupgroup.com.au,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pagliarino.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pagosatrails.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pahlawan4dhead.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pahlawansisil.info,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pai-jitu.xyz,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
pai-togel.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paibikery.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paidpuncak.shop,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paigntonsec.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paijitu.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paijitumantap.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paintballmaskpro.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paintersbozeman.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paintmgmt.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paintoncanvas.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitglrtp.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitoalexis.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitocambodia.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitodewalive.net,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitodwt.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitogelmon.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitogelsip.com,Togel,Tinggi,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitohk6d.club,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitohk6d.org,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
paitokendari.com,Lainnya,Sedang,Aktif,Dataset Riset Cybersecurity JUDAS,,2026-07-12T09:21:03Z,user
